Title,Rating,Year,Month,Runtime,Budget,Income,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,Top_50_Director,Lead,Supporting
Hostel: Part II,5.5,2007,6,94,10200000.0,35728183.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1001,1001
The Darjeeling Limited,7.2,2007,10,91,16000000.0,35310019.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,1001
Shrek the Third,6.1,2007,5,93,160000000.0,813367380.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,1001
Bee Movie,6.1,2007,11,91,150000000.0,293514336.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
Grindhouse,7.5,2007,4,191,67000000.0,25422088.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,252,1001
Freedom Writers,7.6,2007,1,123,21000000.0,43095175.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,1001
Michael Clayton,7.2,2007,10,119,25000000.0,92991835.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,111,1001
Georgia Rule,5.9,2007,5,113,20000000.0,25000167.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1001
Across the Universe,7.3,2007,10,133,45000000.0,29625761.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,841,1001
The Heartbreak Kid,5.8,2007,10,116,60000000.0,128453183.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,171,1001
Halloween,6.0,2007,8,109,15000000.0,80460948.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1001,1001
Big Stan,6.1,2007,6,105,10000000.0,8742330.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,1001
Flawless,6.7,2007,3,108,20000000.0,6819587.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,147,1001
Meet the Robinsons,6.8,2007,3,95,150000000.0,169333034.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
The Great Debaters,7.5,2007,12,126,15000000.0,30271556.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1001
REC,7.4,2007,11,78,1590000.0,32511655.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1001,1001
Cleaner,6.1,2007,1,88,25000000.0,5796630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1001,1001
Stomp the Yard,5.4,2007,1,115,13000000.0,75511123.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1001,1001
Death at a Funeral,7.3,2007,9,90,9000000.0,46789413.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
The Orphanage,7.4,2007,1,105,3604000.0,78638987.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1001,1001
Once,7.8,2007,6,86,150000.0,20936722.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1001,1001
Surf's Up,6.7,2007,6,85,100000000.0,152005713.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,1001
Resident Evil: Extinction,6.2,2007,9,94,45000000.0,147717833.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,329,1001
Disturbia,6.8,2007,4,105,20000000.0,118114220.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,461,1001
Lars and the Real Girl,7.3,2007,11,106,12000000.0,11293663.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,254,1001
Norbit,4.1,2007,2,102,60000000.0,159814490.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,873,1001
Evan Almighty,5.4,2007,6,96,175000000.0,174440724.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,455,1001
The Bucket List,7.4,2007,1,97,45000000.0,175372502.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1001
Charlie Wilson's War,7.0,2007,12,102,75000000.0,119483446.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1001
Reign Over Me,7.4,2007,3,124,20000000.0,22242388.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,1001
Fantastic Four: Rise of the Silver Surfer,5.6,2007,6,92,130000000.0,301913131.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,982,1001
The Number 23,6.4,2007,2,98,30000000.0,77677553.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,154,1001
P2,5.9,2007,11,98,8000000.0,7766240.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1001,1001
TMNT,6.2,2007,3,87,34000000.0,95802916.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,1001
Inside,6.7,2007,6,82,2544000.0,792184.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1001,1001
La Vie En Rose,7.6,2007,7,140,25000000.0,86852128.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,195,1001
The Holiday,6.9,2006,12,136,85000000.0,205850134.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,1001
The Santa Clause 3: The Escape Clause,4.8,2006,11,92,12000000.0,110768122.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,852,1001
Casino Royale,8.0,2006,11,144,150000000.0,616505162.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,421,1001
The Departed,8.5,2006,10,151,90000000.0,291480452.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16,1001
Pan's Labyrinth,8.2,2006,1,118,19000000.0,83862032.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1001,1001
Night at the Museum,6.4,2006,12,108,110000000.0,574481229.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,171,1001
The Prestige,8.5,2006,10,130,40000000.0,109676311.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,358,1001
Apocalypto,7.8,2006,12,139,40000000.0,120673227.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
300,7.6,2006,3,117,65000000.0,456082343.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,506,1001
Black Christmas,4.6,2006,12,95,9000000.0,21510851.0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,693,1001
Cars,7.2,2006,6,117,120000000.0,461991867.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,1001
Unaccompanied Minors,5.3,2006,12,90,25000000.0,21949234.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
Idiocracy,6.5,2006,1,84,2400000.0,495303.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,961,1001
Last Holiday,6.5,2006,1,112,45000000.0,43451846.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,480,1001
Basic Instinct 2,4.4,2006,3,114,70000000.0,38629478.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,143,1001
The Devil Wears Prada,6.9,2006,6,109,35000000.0,326706115.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,1001
Inside Man,7.6,2006,3,129,45000000.0,186003591.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1001
Little Miss Sunshine,7.8,2006,8,101,8000000.0,101058954.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,1001
The Lives of Others,8.4,2006,3,137,2000000.0,77356942.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1001,1001
Little Children,7.5,2006,2,137,26000000.0,14821658.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,1001
Black Snake Moan,6.9,2006,3,116,15000000.0,10907485.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,196,1001
Children of Men,7.9,2006,1,109,76000000.0,70595464.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63,1001
She's the Man,6.3,2006,3,105,20000000.0,57194667.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,844,1001
Pirates of the Caribbean: Dead Man's Chest,7.3,2006,7,151,225000000.0,1066179747.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,1001
The Pursuit of Happyness,8.0,2006,12,117,55000000.0,307127625.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1001
Superman Returns,6.1,2006,6,154,270000000.0,391081192.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1001,1001
Perfume: The Story of a Murderer,7.5,2006,1,147,60000000.0,135039924.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
Talladega Nights: The Ballad of Ricky Bobby,6.6,2006,8,108,72500000.0,163362095.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,460,1001
Blood Diamond,8.0,2006,12,143,100000000.0,171720398.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,1001
RV,5.6,2006,4,99,50000000.0,87528173.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1001
The Da Vinci Code,6.6,2006,5,149,125000000.0,760006945.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12,1001
Babel,7.5,2006,11,143,25000000.0,135330182.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1001
The Fountain,7.2,2006,11,97,35000000.0,16468343.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,417,1001
Silent Hill,6.5,2006,4,125,50000000.0,100605135.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1001,1001
The Fast and the Furious: Tokyo Drift,6.0,2006,6,104,85000000.0,158964610.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1001,1001
Mission: Impossible III,6.9,2006,5,126,150000000.0,398479497.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,83,1001
Deja Vu,7.1,2006,11,126,75000000.0,180557550.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1001
X-Men: The Last Stand,6.6,2006,5,104,210000000.0,460435291.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,923,1001
The Hills Have Eyes,6.4,2006,3,107,15000000.0,70009308.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1001,1001
Accepted,6.4,2006,8,93,23000000.0,38623262.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866,1001
Click,6.4,2006,6,107,82500000.0,240685326.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,419,1001
Happy Feet,6.4,2006,11,108,100000000.0,384336108.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,1001
Borat,7.3,2006,11,84,18000000.0,262552893.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906,1001
The Pink Panther,5.6,2006,2,93,80000000.0,164115897.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,1001
Step Up,6.5,2006,8,104,12000000.0,114197742.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,416,1001
The Good Shepherd,6.7,2006,12,167,110000000.0,100266865.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,224,1001
Final Destination 3,5.8,2006,2,93,25000000.0,118890272.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,878,1001
Nacho Libre,5.8,2006,6,92,35000000.0,99255460.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,867,1001
Slither,6.5,2006,3,95,15000000.0,12834936.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1001,1001
Blades of Glory,6.3,2006,3,93,61000000.0,145710347.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,460,1001
The Lake House,6.8,2006,6,99,40000000.0,114830111.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,415,1001
Marie Antoinette,6.5,2006,10,123,40000000.0,60917189.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,300,1001
Smokin' Aces,6.6,2006,1,108,17000000.0,57232879.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
Aquamarine,5.3,2006,3,110,12000000.0,22989957.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,532,1001
The Fall,7.8,2006,5,117,30000000.0,3669465.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
The Break-Up,5.8,2006,6,106,52000000.0,205668210.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,285,1001
This Is England,7.7,2006,4,101,1815000.0,8481254.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
The Illusionist,7.6,2006,9,110,16500000.0,87892388.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,514,1001
Charlotte's Web,6.3,2006,12,97,85000000.0,148963822.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,284,1001
The Covenant,5.1,2006,9,97,20000000.0,37598767.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
The Queen,7.3,2006,11,103,11858000.0,124923153.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1001
Shortbus,6.4,2006,10,101,2000000.0,5557564.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1001,1001
Penelope,6.7,2006,2,104,15000000.0,21156270.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,196,1001
Crank,6.9,2006,9,88,12000000.0,42931041.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,467,1001
Lucky Number Slevin,7.7,2006,4,110,27000000.0,56308881.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,953,1001
Firewall,5.8,2006,2,105,50000000.0,82751189.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,1001
Monster House,6.6,2006,7,91,75000000.0,141861243.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
Rocky Balboa,7.1,2006,12,102,24000000.0,155929020.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,161,1001
Clerks II,7.3,2006,7,97,5000000.0,26986174.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
Eragon,5.1,2006,12,104,100000000.0,250425512.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
Miami Vice,6.0,2006,7,132,135000000.0,163794509.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,1001
Flushed Away,6.6,2006,11,85,149000000.0,178281554.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,1001
Stranger Than Fiction,7.6,2006,11,113,30000000.0,53653224.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,460,1001
Snakes on a Plane,5.5,2006,8,105,33000000.0,62022014.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
John Tucker Must Die,5.7,2006,7,89,18000000.0,68844775.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1001,1001
The Last King of Scotland,7.6,2006,1,123,6000000.0,48618191.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,994,1001
Poseidon,5.7,2006,5,98,160000000.0,181674817.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,261,1001
A Good Year,6.9,2006,11,117,35000000.0,42269923.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,116,1001
DOA: Dead or Alive,4.8,2006,6,87,21000000.0,7563172.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1001,1001
The Guardian,6.9,2006,9,139,70000000.0,94973540.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,1001
Over the Hedge,6.7,2006,5,83,80000000.0,339795890.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1001
Notes on a Scandal,7.4,2006,1,92,15000000.0,49814392.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,1001
The Black Dahlia,5.6,2006,9,121,50000000.0,49332692.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,953,1001
Paprika,7.7,2006,6,90,2250000.0,946590.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
Gridiron Gang,7.0,2006,9,125,30000000.0,41480851.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,1001
The Sentinel,6.1,2006,4,108,60000000.0,78810595.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,124,1001
Black Book,7.7,2006,5,145,21000000.0,26768563.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1001,1001
Tenacious D in the Pick of Destiny,6.8,2006,11,94,20000000.0,13939963.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,867,1001
Beerfest,6.2,2006,8,110,17500000.0,20387597.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
Letters from Iwo Jima,7.9,2006,2,141,19000000.0,68673228.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,1001
Ice Age: The Meltdown,6.8,2006,3,91,80000000.0,667094506.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",6.9,2005,12,143,180000000.0,745013115.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,393,1001
Lord of War,7.6,2005,9,122,50000000.0,72617068.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,1001
The Family Stone,6.3,2005,12,103,18000000.0,92884429.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1001,1001
Harry Potter and the Goblet of Fire,7.7,2005,11,157,150000000.0,896815106.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,420,1001
Charlie and the Chocolate Factory,6.7,2005,7,115,150000000.0,474968763.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1001
Pride & Prejudice,7.8,2005,11,129,28000000.0,121616555.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,280,1001
Kingdom of Heaven,7.2,2005,5,144,130000000.0,218122627.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,819,1001
Batman Begins,8.2,2005,6,140,150000000.0,373672993.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,358,1001
The 40-Year-Old Virgin,7.1,2005,8,116,26000000.0,177378645.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,455,1001
Wedding Crashers,7.0,2005,7,119,40000000.0,288485135.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,470,1001
Sin City,8.0,2005,4,124,40000000.0,158733820.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,517,1001
V for Vendetta,8.2,2005,3,132,54000000.0,134686457.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,775,1001
King Kong,7.2,2005,12,187,207000000.0,556906378.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500,1001
Kiss Kiss Bang Bang,7.5,2005,11,103,15000000.0,15785148.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1001,1001
Brokeback Mountain,7.7,2005,1,134,14000000.0,178062759.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,253,1001
Coach Carter,7.3,2005,1,136,30000000.0,76669554.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1001,1001
Star Wars: Episode III - Revenge of the Sith,7.6,2005,5,140,113000000.0,868390560.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,932,1001
Constantine,7.0,2005,2,121,100000000.0,230884728.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,415,1001
Corpse Bride,7.3,2005,9,77,40000000.0,118133252.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1001
War of the Worlds,6.5,2005,6,116,132000000.0,603873119.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,83,1001
The Descent,7.2,2005,8,99,4235000.0,57130027.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1001,1001
Madagascar,6.9,2005,5,86,75000000.0,542063846.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,1001
Waiting...,6.7,2005,10,94,3000000.0,18637690.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,1001
The Longest Yard,6.4,2005,5,113,82000000.0,191466556.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,419,1001
Joyeux Noel,7.7,2005,11,116,19240922.84,17709155.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1001,1001
The Nativity Story,6.8,2005,12,101,35000000.0,46432264.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
The Island,6.8,2005,7,136,126000000.0,162949164.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,283,1001
The Hitchhiker's Guide to the Galaxy,6.7,2005,4,109,50000000.0,104478416.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1001,1001
Hostel,5.9,2005,1,94,4800000.0,81979826.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1001,1001
Mr. & Mrs. Smith,6.5,2005,6,120,110000000.0,487287646.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1001
A History of Violence,7.4,2005,9,96,32000000.0,61385065.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,1001
Sky High,6.3,2005,7,100,35000000.0,86369815.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,252,1001
Serenity,7.8,2005,9,119,39000000.0,40445129.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1001,1001
Just Like Heaven,6.7,2005,9,95,58000000.0,102854431.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,200,1001
Walk the Line,7.8,2005,11,136,28000000.0,186797986.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,100,1001
The World's Fastest Indian,7.8,2005,3,127,25000000.0,18299138.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72,1001
Brick,7.2,2005,4,110,475000.0,3947579.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1001,1001
Munich,7.5,2005,1,164,70000000.0,130982129.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,673,1001
Memoirs of a Geisha,7.3,2005,12,145,85000000.0,162242962.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,843,1001
Survival Island,4.9,2005,5,95,9000000.0,558764.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,960,1001
Rent,6.8,2005,11,135,40000000.0,31670620.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1001,1001
Fantastic Four,5.7,2005,7,106,100000000.0,333535934.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,982,1001
Robots,6.4,2005,3,91,75000000.0,262511490.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,1001
Match Point,7.6,2005,1,124,15000000.0,85638656.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,283,1001
Hitch,6.6,2005,2,118,70000000.0,371594210.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64,1001
The Brothers Grimm,5.9,2005,8,118,88000000.0,105316267.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,1001
The Amityville Horror,5.9,2005,4,90,19000000.0,107516369.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,464,1001
Hard Candy,7.0,2005,4,104,950000.0,7022209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,708,1001
Æon Flux,5.4,2005,12,93,62000000.0,53321673.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,193,1001
